clean_text,category
india mange more namo modi necessary for development india modi necessary for vishwa guru modi necessary for development kisan modi necessary for healthy india modi necessary for development peoples education modi necessary for safety country,1
will modi contest from bengaluru south congresss midnight list keeps rumour mills abuzz news18 ,0
jds mla shivalinge gowda asks punch those chanting promodi slogans bjp retaliates india today ,0
arun jaitley finds out why rahul gandhi attacks narendra modi telegraph india ,0
the election fix will narendra modi and rahul gandhi run the gauntlet south india ,0
narendra modi has only two diversionary options before him telegraph india ,0
congress likely move defer release modi biopic india today ,0
akbaruddin owaisi slams modi over his main bhi chowkidar campaign economic times ,1
narendra modi urges noted personalities spread voter awareness all india radio ,0
hope only you had such hopes the present government but you only hope that modi removed you get back your illegitimate authority lutyens circle this journalism then this country can without this nonsense,0
india many people trying spread propaganda that modi not good for india and need aware all people that its not true,1
this time tested sir same plank used modi more coarse and brazenly 2017 guj assembly election true ignites voters,1
right now congress seems good option only because modi has set the bar low leaving the seat empty would look like improvement but remember the congress started aadhaar the congress too has overseen corporate exploitation our natural resources,1
firmly believe that under the leadership narendra modi ्े ि have aleady arrived spme degree and more are come forms the govt the center again after the upcoming elections his image ,1
would you able what modiji done you are capable encourage rahul misbehave criticize modi spoiling his career advise rahul join modiji you congress wants real vikas this message from janta janardanor ready suffer duffer should understand,1
neutral its not for you hate secularist bcz secular relegion the sanatana and you delebaratly mentioned your retweet who are against relegion and nation you can defame modi but the same time you should make sense your tweets,2
modi government which fails protect its women and children government that fails protect humanity ,2
modi should change the name “chowkidar for adani groups and chowkidar for ambani group “ will best tagline how many projects adani group has got after modi power ‍♂️,1
from selling tshirts selling the whole country thats narendra modi for you ,1
one uses nuclear will never used sure that but once get rafeal 400 pak army will trouble they don’ have answer for that they shud careful modi comes back takes revenge does not leave kashmir use anyone,1
"kalyan singhs statement has stirred controversy because according the indian constitution governor neutral post
",0
after railway tickets now boarding pass air india has modis pics ,0
1000 leeway whom the muzzies and its saviours the left inc let not try abd change 1000 history but lets try anf change the legacy yrs thats the present bench mark start the change,0
there’ only one reason why india’ economy has survived modi ,0
modi will thrown out after elections puducherry united news india ,0
modi good businessman years back sold dreams now after completion tenure still selling tshirts and caps building the brand modi this going benefit you think before press button  your vote precious ,1
the charges against rajat gupta and nirav modi aren’ remotely similar not defending him but best not compare apples oranges,1
"respected sir wrong please accept apology
this just suggestion please think again for ticket rajendra aggrawal for hapur kithor seateven people are not agree with aggrawal aage aapki marji but sure with modi sir",0
their intentions were not right javed akhtar finding his name the poster the modi biopic mumbai mirror ⚡fintech⚡ ,2
these are new additions already existing npas over all rather than reducing npas modi has added yet another class new npas,1
have started calling chowkidaar narendra modi not happy ,2
modi like the radio says only what recorded one way communication sirf apni mann baat bolte hai know for fact that rahul listens the voices the country ,0
view cong should support from begusarai and ensure his entry parliament capable effectively countering modi,1
future india support our honourable prime minister narendraji modi sir for this initiative ,0
modi address rallies bengal april ,0
"
people india are fed the incompetency modi govt their blatant misuse power rampant corruption misgovernance the overt lies have damaged the countrypeople are now looking towards congrss rule india ",2
"maha milawat for satta swarth and shoshan narendra modi targets mahagathbandhan latest blog post
",1
controversies are food modi lives ,0
"these parties are experts looting exploiting modi remembers ram manohar lohia target mahamilawat
",0
they are giving jobs citizen india what you are doing running propaganda against modi very low level journalism from you biased and pro congressi journalism dont call your self journalist,2
simply means sumanth uncle seeing lot ppl with modi ’ tshirts you are doctor but would still prescribe you gelusil bottle per day ,0
muslim and reforms day and night sorrow and joy black and white stupid and genius try the luck before islamic republic india,2
modi should lead this country,0
dear please read all 490 tweets and understand complete matter daughter mukesh ambani posting vulgarity orders modi ,1
simply means sumanth uncle seeing lot ppl with modi ’ tshirts you are doctor but would still prescribe you gelusil bottle per day,0
when maulvis imams madrasas mosques and padres reverends various churches chapels are spewing venom modi think can choose ignore this,0
seems fan modihe ready equip the chowkidar according modi does chowkidari with these equipment will look better than sis security agency workers,1
"sir think the biggest achievement the government that they have transformed the infrastructure india upside down people shud vote again modi leap the higher level
now not sky but stratosphere will the limit ",1
nirav modi funded bjp’ poll campaign says shiv sena ,0
modi will form govt,0
pls print photo chowkidaar public toilets also and name them modi mutralaya claims that under modi lots toilets have been constructed ,0
vote kar narendra modi appeals everyone during tweetstorm via namo app  ,0
entire opposition trying malign image one person this the proof how strong modi and how faithful towards nation ,1
congress leaders mallikarjuna kharge suresh abused singular manner leader shivalinge gowda asks people throw stones modi this party culture siddu ,0
“today every patriot should have only one motive stop the modi government from coming back power again any cost arvind kejriwal said book launch ,0
the only business flourish under are businesses embezzlement via ,0
would you able what modiji done you are capable encourage rahul misbehave criticize modi spoiling his career advise rahul join modiji you congress wants real vikas this message from janta janardanor ready suffer duffer should understand ,1
"hve traversed the same beaten track even over the yrs
let try new one",1
the structure our society was being damaged extensively and you going gaga over modi that time,0
"there difference
pakistani state dont support such crime but your narindra modi state support lynching beating and hate crime specially with muslim
indias society now 2019 living pre stone age thats why they kill beat human being for cow animal",2
india prime ministerchowkidar has become synonymous with patriotism modi tells lakh security guards ,0
modi also live for few years only like you not god like you without modi also india will move with 130 crores brothers and sisters,2
ghuma phira kay baat kijiye simple said india needs human being not modi thats ,0
now air india boarding pass with pictures narendra modi causes stir ,0
lol now modi responsible for not hosting his website properly ,1
"how dare call modi demon
this hypocrite should made show his real face the publicand should take action and this should example",1
jail because was animal lover and was worried about the fodder his buffaloes frustration did scams for his buffaloes should stand with the family and assure them that modi comes power they wont frustrated buffaloes food,2
modi urges noted personalities spread voter awareness via namo app  ,0
the able capable and innovative enough look india afresh “ for one optimistic that with his leadership india will that new india that has promised” ,1
"you may think have lot hatred for bjp modi
but the truth grateful them bjp rss helped understand what means with the congress what means indian hindu shiv bhakt ",0
only thermal power capacity added historic low but modi vikas purash,0
but you questioned modi jis headgears giving the right and the moral authority troll you,1
railing against sonia because the colour her skin indeed her place birth her premarriage nationality would breach the model code conduct sources said read more ,1
hate congress for many reasons but remember they are not vicious vile bjp under modi shah ,1
ी ो ाी ाें तरफ ी े ा तरफ right why has fight all when will not doing anything debates not even asking question ,1
"said because did kudos nitin gadkari heavyweight and most efficient minister modi govt
",1
modi scared bjp will not win ,2
"please dont forget remove fakendra modis corrupt fake and failure government े ें ौ़ेंे ो ी ीेंे source rangeen duniya via dailyhunt ाउनलो ें
",2
these goons have much bigger and dangerous plans modi comes back and declares himself for lifewill dis neonormal post  ,2
"
modiji wont tired crying foul
main chowkidar hun desh tijoari panja nahi padne dunga but deshbhakt and servent people 14days bfr modi govt conveniently changed rules sez for adani kick back",2
who says iran against modi,0
will modis pictures boarding passes invite trouble take decision news ,2
like modi,0
the cronies the cronies for the cronies 2002 adani enterprises his main holding company was worth barely million decade later claimed have built assets worth billion gujarat model modi adani modani ,1
you are talking about dynasty son modi sambit also got ticket,0
better than your congress who sold our country modi actually reclaiming back ,1
read the truth behind how modi sold off indias most precious forests chor chowkidar ,1
whats your problem only modi 2019,0
you are decent lady you could have played very constructive role indo pak relationship but you toed modi’ line hate extremism now instead doing something stop lynching raping burning alive blinding with pellets you are interferingwhy,2
one vote can make all the difference anil kapoor answers modis election 2019 clarion call extends support his vote kar campaign via namo app  ,0
modi has zero accountability never gave single press conference and mute spectator during hate crimes against our minorities ,2
"you may think have lot hatred for bjp modi
but the truth grateful them bjp rss helped understand what means with the congress what means indianhindu shiv bhakt ",0
and modi claiming that corruption reduced during his tenure fact has increased manifold now govt officers are openly threatening demanding bribes like their birth right take bribes work done without exchange money,1
ratan tata lavishes praise narendra modi says will deliver new india  ,1
modi vindicated iim study debunks jobless growth theory says million added labour force yearly ,0
 nation pmimran same tke action against muslim family haryana indianstaterss modi followers brutel beaten muslims family why thy celebrate ,1
lodha group big scamster nirav modi probably bigger has cheated millions under the pretense being bjp mla too busy satisfying his hunger for money power the cost investors,1
modis rise political leadership coincided with the expanding use social media india started tweeting 2009 when was amongst very few leaders india social media platform oct 2012 had million followers today … ,2
their intentions were not right javed akhtar finding his name the poster the modi biopic mumbai mirror ,2
how supposed good friends with you you see nothing wrong demonizing entire community ,1
after ministers impotent slur opposition drags modi ndtv news ,0
what khejrival said absolute truth which going happen rss led modi comes power again and that will the end democratic system with more elections and advent dictatorship whose signs are already visible ,1
lok sabha election 2019 live made possible says ganga yatra financialxpress,1
through our vote ensure govt need and deserve anupam kher responds modis vote kar appeal for the 2019 elections via namo app  ,0
none modis family member got any benefit for being pms relative but mamta banerjees family taking full advantage her positionthis the reason people support modi for being truly honest leader unlike maha milavat gathbandhan  ,1
modi exposed its own army india joke,1
dont have any idea indian politics parties but chokidar modi not doing well,0
get chance interact with shri narendra modi directly the event held 31st march 2019 5pm register now ,1
sure will defeat make modi real chiwkidar who stays the streets order make him realise the fate true chowkidar ,1
iaf inducted new helicopter ch47f chinook this complete failure modi that completed this procurement without doing any corruption,2
modi from tea seller shirt seller,0
one should praise haxinda ardern for showing sympathy when many like modi and bill maher didnt even bother tweet christchurch attack,1
strongly believe you have become power hungry psycho now you are obsessed with modi that all you think about him cant you work for delhi why still not clean why not like london you promised kuch kar nahi sakte utar kyu nahi jaate,2
and also about modi,0
well ’ not about modi ’ about indian armed forces trust our forcesmodi will come will forces will remain,0
narendra modi prime minister has priorities for development publicity and propaganda his only agenda unlike modi rahul cares equally for the youth women small businesses and the farmers ,2
dont worry modi there for another yrs think after yrs till then chill,0
"farrukh why cant sonia rahul fight from varansi gandhinagar they are sure defeating modi shah anywhere anytime 
how ridiculous cud you ",1
have you ever answered any anonymous call pretending doing some survey for pre polls party support base you answered ivr that you support vote for modi bjp suspect something fishy behind and cause for this disappearance names,2
"
worlds first modithemed cafe tamil nadu shalinilobo93
more videos ",1
new low politics under modi this not happen years,1
and techie arrested for shouting modi modi bangalore,0
abe gadhe tiwari modi himself the biggest campaigner indian political history needs her good for her she joins bjp nothing more ,1
"
the debit card introduced govt people banks are under loss people are stopped putting money they wanted tax people the name service digital india started very loss for poor people they brought misery one the utter flop modi govt",2
chowkidar apologises after several fall ill stampedelike situation rally ,2
yesterday some bjp leader commented rahul should marry sapna shes joining congress now shes with bjp modi marrying her now,0
rajat sharma nothing but manager bjp and modi just ask nonesense questions and laugh out answers never questions public issues,1
why she calling modi shampoo boy and patel status gujarat church kerala ,0
count the flags and this mahagathbandhan with common agenda against modi without any consesus there candidate common vision policy programme but dushman dushman dost  ,2
modi great ,1
kcr will any extent support ysrcp with orders from narendra modiamit shah from bjp bjptrsysrcp wants andhra pradesh their hands,1
got one more reason vote for modi this time dont any want any elections just make modi for whole life ,1
according law karma vindictive people who out their way hurt others will end broke and alone mrmodi wanted use congress schemes proxy for his own incompetent treacheries heres how even failed read ,2
whatever our grouses cant stop myself from lauding the sheer greatness the visionary who put this system together 1400 yrs still going string shame our iims harvards who cannot get system work for year best,1
sad not sure upa sure modi modi modi without doubt,2
prime minister narendra modi address two election rallies west bengal april firstpost ,0
modi will win election for next terms veteran congress leader janardhana poojary veteran ,1
only modi and bjp,0
must have meant nirav modi ,0
does better than modi modi had even little understanding would’ have took dissastorous dicission like demonitisation,1
and this should applicable every govt department including politicianshai modi dum karke dikheyewarna har cheez politics ghusana band kre chor saala,0
incarnation narender modi say soul narender modi emergies into vivek oberois body and converted into chalchitra,0
wonder indias industraliat who batted for modi and his governance had high expectations from bring ceo india pre 2014 being reduced mere salesman 2019 ,2
the code says candidates must not canvass for votes the basis attacking someones religion caste community race even personal abuse rival barred read more ,1
reallywhat joke plans promises only hate against modi against bjp really need such hateful person love care just and mine philosophy,2
only modi 2019,0
who called india and not “praan jaye par caste jaaye” ,0
same reason modi did with shiv sena even after thakrey called chowkidar chor hai ,0
psus mmtcpec too lost 400 crores nsel scam every indian lost inr jignesh shah with millions chowkidars could not recover anything yrs modi all about marketing not delivery ,0
still tweet this incident one respected journalist quoted modi “ghar mein ghuss kar marenge” when similar incident happened and the victims were from minority community,0
vote kar appeals everyone during tweetstorm ,0
happy birthday modi,1
narendra modi prime minister india’ temple elephant’ desperately need help sign the petition via ,2
modi from gujrat and fights from varanasi,0
you can see the changes indian economy modi government compared upa ,0
you know npci the govt org behind bhim was founded 2008 but check their website and youll find only stuff that modi championed like rupay cts etc ,2
modi urges noted personalities spread voter awareness times india ,0
thought after modi became things have become betteri complaining for months response from have made official complaint 1189598 till now nothing months vodafone blackmailing sir have lot fix,2
modi’ jan aushadhi store selling jelusil subsided prices doctor make use ,0
hope people crushed his jaw because shouted modi modi ,2
voting every citizens right every vote counts vote kar narendra modi appeals everyone during tweetstorm via namo app,1
feeling proud such prime minister india modi,1
boarding pass air india with pics modi ,0
congress trying 2004 strategy have take them back 2014 ground with all fake agenda there antiincumbency against the modi govt modi starts firm ground fix some loss making states and you are through for bigger glory higher range prediction,2
nice love you sir your big fan voter narendra modi,1
modi government comprehensive strategy for doubling farmers income “ৌ া োী চৰকা“ ,0
‘ stand for clean politics and opponent doesn’ south mumbai has lost its voice former union minister and mumbai south candidate ,1
phenomena trump and modi are completely different says arundhati roy via ,0
this publicity stunt divert from subject modi shameless encash votes his mother why dont take care his mother our modi enjoying luxury life and world tour being ,1
you are bhagirath kalyug gadkari  but ganga more polluted under modi govt inspite spent clean her ,1
very sad ,2
"lol chalein isi baat khush rahein
btw wanted peace modi wanted revenge got peace couldnt get revenge now wont tweet that failed would has election run but yeah does have double standards you point out your tweet ",1
only modi matters,0
the infamous botiboti imran masood who threatened chop modi into pieces has been given ticket fight for elections saharanpur was absolutely spot when compared him with terrorist masood azhar ,2
"modi funny video where shows his knowledge watch full video here
",1
"real deshbhakt who love respect all 130 crores people india
fake deshbhakt who love only modi
this the difference between deshbhakti modi bhakti",1
gujrat stat banne wale modi tablet expire date may 2019 ,0
"have lost the battle the entire echosystem media judiciary for them only miracle can save and our daughters
",0
book 150 sub insight sitebjp wins state election trump congratulates modi why ,1
chandrababu naidu calls modi ‘demon’ jds mla wants ‘crush jaws’ modi supporters politics india reaches new low,1
modi hai mumkin hai indian railways stations are now stunning beyond belief revamped stations that will leave younbspawestruck ,1
done with deliberate intentions shabana azmi accuses biopic makers veteran actor shabana azmi today hit out the makers the biopic prime minister narendra modi alleging they had intentionally the name her husban… ,0
"good for nothing and incompetent corrupt fake and failure government please dont forget remove fakendra modis corrupt fake and failure governmentएक िे ्् source rangeen duniya via dailyhunt ाउनलो ें
",2
modi went meet nawaz sharif without any invitation had biryani week after modi came back with saree for his mother gifted nawaz lost jawans pathankot terror attack vote modi out ,1
modi transparent his public life,0
per the data provided modi govt lok sabha almost the total fund for ‘beti bachao beti padhao’ scheme was spent advertising and impact assessment was conducted for the scheme fails all fronts ,2
modi government spoiled the opportunity have good relation with china and pakistan but their mindset treat their neighbor inferior actually they belong brahmin cult which always consider supreme others they have treated dalits and muslim the country,1
who else the sir ratan tata himself endorsed why ,0
"governor kalyan singh pitches openly for modi there any sense propriety left the president taking note this
governor kalyan singh ",0
seriously thought modi will bring uniform civil code and change text cbse but didnt,2
who stopping the way ahead there for define and demand point crying over split milk which was not the bjp creation but distored vision divide rule the brits nehru clan cabals,2
ே்்ு்்2019 modi allotted heavy funds dmkaiadmk bjp enjoyed fun world bank offered huge funds for vaigai dam project dmk aiadmktn bjp enjoyed funds cpm rengarajan stopped neet aiadmk dmk bjpcong supported cbse why all punish people enjoy funds,1
vote kar shri appeals everyone during tweetstorm ,0
"clsas wood remains doubleoverweight india sees modi return power
",0
"shampoo boys dhulai his lifetime the chowkidar
waterloo for inc
watershed for hindu dharma
washout christoislamocommiefascistfeminitwits",0
modi will tackle his father and these dynasts like karti will left for you fight the future but don’ worry will there with you,0
complaint number 1189598 since more than one month response from you guys you job sleep help consumer also sleeping modi jithis not progresswe expect these sleeping departments respond and blackmailing stop,1
did the guys modi modi modi after judgement was declared,0
modi please reply question raised ,0
modi once again 2019,0
rahul gandhi doesnt make false promises like the bjp his past record shows how has always fought for our rights given months modi now give months ,2
remove modi hoardings from fuel pumps airports congress ,0
great achievement indian government special thanks modi sir ,1
"north easthamne naam modi govt main suna woh bhi india main hai
corrupted congress",1
"seen barking here hindustan stupid persons barking like dogs regularly telling
modi chor hai modi honest person dogs there brought like childrenfriends advance countries",2
well this age you surely expecting reward from modi modi disaster india and blessings pakistan chosen again,1
gadkari logic not for rajiv gandhi modi would not have launched digital india jumla  ,0
finally this what has come the prime minister india selling shirts modi literally disgracing the ’ office ,0
air india boarding pass with modi pics causes stir looking into says ,0
unique encyclopedia site media not court made muslims fear modi should they prop him ,1
also want modi for lifetime,0
indian prime minister modi expected use nationalist fervor wake kashmir attack woo voters this april and may ,2
that you feel better about the shitty flight ,1
ill give you cap put whistle your neck akbaruddin owaisi attacks modi over chowkidaar campaign click here ,2
according you trump shares stage with bill gates warren buffetts mark zuckerberg then all are chor shows your sick mindsetwhat the net worth modi far not like rahul gandhi making thousands crores through illegal business practices and bail,2
modi forever you delhi malik declare delhi separate nation,0
naya pakistan 100 times better than modi’ dirty and terrorist hindustan where muslims are being killed and beaten daily basis are race 1000 times better than the idol worshippers ,1
modi allotted heavy funds dmkaiadmk bjp enjoyed fun world bank offered huge funds for vaigai dam project dmk aiadmktn bjp enjoyed funds cpm rengarajan stopped neet aiadmk dmk bjpcong supported cbse why all punish people enjoy funds let kids think now,1
modi opposed only made all the states agree the profit sharingdid cong try take every state onboardgdp data think read the data opposite directionwhole worldworld bank saying tat indias growth healthier than rest world see nose diving,0
"
development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india
via namo app",1
